620016,582262,549224,520316,495022,472889,453524,436580,419502,405097,392499,381477,371834,363397,356016,349661,344107,339249,335447,332125,328680,325901,323465,321334,319468,317837,316409,315741,315163,314663,314229,313855,313601,313392,313217,313989,315186,316237,314798,313540,312438,312439,312440,312441,312209,312007,312351,312665,312940,313188,313407,313600,313769,313919,314051,314168,313688,313270,313242,313226,313212,313203,313193,313187,313178,313200,313040,312904,312779,312669,312560,312466,312116,311828,311060,310400,309831,310621,309642,309502,309382,309781,310133,310442,310522,310596,310661,310719,311408,312013,312540,313004,313409,313766,314077,314353,314593,314804,314985,315185,tcpprobe_cubic_119ms
633118,592162,556319,524956,497519,473513,452507,435540,420693,407858,396630,386805,378204,370678,364093,358332,353391,347067,341537,336753,332632,328931,325758,323111,320859,318951,317345,315940,314775,314012,313350,312772,312269,311880,311734,311508,311311,310556,310012,309534,309121,308899,309094,309214,309322,309356,309388,309732,310050,310212,310360,310428,310700,310877,311404,311805,312157,312465,312735,312910,313065,312941,312835,312741,312708,312681,312658,312933,313178,313342,313487,313420,313362,313311,313760,314155,314502,313163,311998,310864,310066,309602,309199,308897,308633,308208,307836,307121,306496,306159,305868,305613,305391,305197,305028,304881,304754,304440,304171,304059,tcpprobe_cubic_120ms
633646,593598,558555,527893,501063,477588,457047,439074,423349,409589,397550,386430,376700,368187,360738,354220,348517,343527,339485,335951,332859,329764,327061,324696,322627,320819,319241,317860,316655,315836,315120,314495,314345,314216,314110,313696,313338,313098,313357,313583,313782,313338,312949,312609,312313,312055,311830,311635,311462,311312,311178,311814,312372,312862,313290,313666,313760,313843,313915,314090,314244,314505,314337,314445,314539,314621,314687,315319,315870,316352,316771,317139,317385,317600,317321,317077,316926,316796,316684,316587,315800,315114,314512,314231,313987,313773,313587,313422,313278,313403,313514,313610,313694,313768,313832,313888,313937,313980,314018,313297,tcpprobe_cubic_121ms
631029,594618,562757,534880,510487,489144,470470,454130,439834,427325,417140,403264,391377,380980,371883,363926,356963,350871,345541,340877,336912,333097,329913,326914,324292,322714,321337,320450,319677,319186,318759,318385,318059,317829,317629,317453,317368,317298,317236,316305,315607,314396,313709,312957,312300,311710,311197,311035,311217,310663,310182,310063,309963,309557,309202,309021,308866,308543,308263,308256,308254,308497,308728,308931,309109,309706,310235,310698,311104,311464,311779,312356,312866,313311,313703,314049,314351,314616,314850,314937,315017,315298,315561,316481,317290,317997,318617,319159,319633,320016,320352,320645,320901,320837,320782,320411,320087,319799,320434,320992,tcpprobe_cubic_122ms
652706,612505,577328,546549,519617,496052,475433,457392,441607,427795,415709,402345,390653,380468,371619,364006,357344,351634,346644,342544,338959,336336,334056,332064,330324,328756,327386,326137,325047,324430,323893,323600,323347,323008,322713,322452,322223,321758,321353,320996,320689,319317,318118,317071,316150,315410,314763,314258,313817,313980,314134,314277,314403,314515,314622,315313,315476,315476,315625,315765,315723,316293,316803,317251,317647,318003,318320,318600,318843,319057,319245,319412,319798,320988,322719,324237,325565,326728,327745,328635,326798,325201,323790,322555,321475,320532,320648,320689,321040,321349,321621,321803,321962,322101,322222,321782,321398,321049,320795,320828,tcpprobe_cubic_123ms
636678,596422,561195,530372,503401,479802,459153,441085,425277,411444,399341,388129,378407,370069,362776,356395,350812,345927,341737,338073,334926,331820,329104,326640,324614,322758,321137,319717,318573,317574,316830,316179,315669,315223,314835,314410,314039,313714,313430,313318,313236,313145,313070,313004,312947,312943,313335,313856,314314,314629,314906,315148,315360,315862,316429,316831,317184,317492,317764,317871,317967,318105,318228,318277,318320,318811,319248,319637,319977,320276,320539,320769,320972,321312,321620,321900,322574,322972,323322,323618,323880,323080,322383,322021,321707,321433,321195,320987,320807,320715,320636,320173,319768,319103,318524,318018,317575,317187,316851,316558,tcpprobe_cubic_124ms
642060,602299,567507,537064,510426,487119,466726,450104,435563,420211,406781,395029,384870,375983,368206,361403,355379,350113,345504,341509,338408,335694,333321,331244,329427,327713,326214,324901,323866,322961,322170,321477,320871,320015,319269,318616,318047,318065,318110,318040,318438,318394,318357,318326,318299,318276,318257,318242,318229,318965,319630,320221,320748,321211,321629,321997,322329,322514,322687,322845,323332,323764,324145,324478,324771,325027,325251,324620,324068,323583,323159,322786,322962,323312,323624,323376,323163,322952,322769,322080,322164,321782,321448,321467,321485,321500,321513,322038,322500,322905,324831,326533,328023,329336,330486,331492,332375,333148,333825,333664,tcpprobe_cubic_125ms
647549,606339,570275,538719,511108,486948,465808,447312,432519,419578,408254,398347,389680,382097,375462,369658,364579,360136,355756,351926,348573,345963,343679,341682,339934,339432,338996,339272,339526,339754,339953,340129,340283,340419,340539,340645,340738,341418,339806,338412,337196,336140,335218,334415,333393,332501,331720,331039,330443,329925,330176,330413,329593,328887,328272,327746,326632,325711,324900,324192,323570,323027,322554,322142,323842,325339,326660,327819,328840,329735,330519,331210,331816,332349,332815,333224,332985,332777,330936,329840,328999,328276,327639,327570,327507,327452,328047,328585,329053,329692,330248,331184,332008,332731,333367,333926,334415,334870,335268,335616,tcpprobe_cubic_126ms
648266,607450,571735,540486,513144,489456,468730,450980,434143,420304,408206,397621,388360,380021,373812,368399,363671,359153,355238,351817,348944,346672,344672,342923,341845,340904,340080,339361,338730,338180,336610,336072,335594,335184,334826,334522,334265,334048,333083,333133,333177,333867,333456,333096,332542,332424,332322,332233,332156,332240,331863,331533,331245,330994,330877,330781,330700,330630,330573,331137,331633,332070,332453,332789,332248,331777,331353,330984,330653,330365,330104,330632,331090,331502,331865,332186,332678,333110,331481,330488,329045,327785,327128,326556,325406,324719,324121,323910,323732,323579,323446,323333,322879,322484,322142,322129,322118,322109,322100,322094,tcpprobe_cubic_127ms
659317,618399,582601,551289,523883,499903,478922,460571,444515,430467,418175,406097,395533,386293,379204,373139,367835,363187,359119,355561,352447,348865,346158,343791,341716,339900,337696,335769,333945,332350,331662,331063,330541,330085,329687,330032,330338,330607,330842,329542,328478,327237,326154,325960,325795,325660,325558,325479,325421,324990,324614,324301,324029,323793,323894,323985,324065,323426,323444,323462,323484,323507,323702,323884,324667,325362,325976,326100,326210,326303,326385,326456,326519,326574,326622,326014,325485,325207,326627,327748,328730,329588,330340,330245,330544,330806,331021,331021,331021,331021,331211,331369,331514,332371,333125,333788,334376,335523,336533,337401,tcpprobe_cubic_128ms
675074,630979,592393,558630,529088,503238,480620,460830,443513,428362,415105,403657,393642,384880,377213,370505,364635,359556,355311,351977,349062,345686,342734,340148,337887,335908,334813,333859,333274,332962,332877,332806,332748,332644,332555,332278,332036,331492,331080,330718,330402,329560,328825,328326,327893,328129,328338,328523,328687,328830,328956,328431,327972,327567,327216,326658,326425,326029,326060,326928,327708,328391,328990,329519,329990,330411,330789,331122,331416,331673,331900,332098,332273,332379,332472,332491,332509,332525,332540,332553,333117,332386,331751,331194,330708,330137,329760,329736,330295,330174,330069,329975,329895,329823,329762,329706,329658,329616,329581,329550,tcpprobe_cubic_129ms
680616,636610,598105,564414,534935,509141,486573,467059,449375,433910,420676,409098,398969,390490,383804,379477,375702,372170,367085,362641,358743,355334,352056,349947,348103,346737,345741,344872,343727,342905,341457,340193,338714,337613,337086,336627,336221,336066,335505,335018,334588,334212,333882,333594,333341,333121,332927,332764,331862,331073,330381,329777,329314,328911,328359,327876,327452,327082,326757,326473,326046,325673,325342,325057,324806,325024,325014,325008,324817,324655,325593,326423,327150,327788,328348,328838,329069,329273,330330,331272,332099,332099,334527,336671,338549,340205,341657,342939,344061,345045,345911,346672,347339,347924,348435,348885,349273,349614,349912,350802,tcpprobe_cubic_130ms
684048,639374,600282,566077,536148,509960,487045,466996,449453,434718,421826,409926,399637,390634,382757,375864,369894,364671,360425,356096,352307,348764,345674,343136,341063,339249,337854,336639,335577,334715,334075,333455,332913,332570,332392,331915,331500,331257,331046,330862,330701,331265,331762,332189,332563,332603,332640,332524,332849,333133,333383,333410,333435,333451,333465,334122,334708,335161,335566,336026,336430,336783,337092,337362,337600,337676,337744,338124,338594,339005,339551,340029,340447,340691,340906,341093,342022,342835,343548,344171,344716,342712,340963,339433,338095,336925,335901,335005,334221,333535,332936,332410,331952,331549,331198,330466,329826,329265,328776,328347,tcpprobe_cubic_131ms
681979,638678,600783,567626,538614,513229,491956,473348,457067,441484,427842,415906,405461,396323,387950,380626,374844,370625,366951,362015,357698,353920,350615,347722,345320,343219,341388,339787,338388,336837,335882,335051,334625,333879,333229,332746,332328,332108,332489,332515,332546,332577,332606,333246,333809,334301,335131,335872,336523,336972,337369,337714,338018,338280,338510,338709,338885,339040,340541,341627,342580,343019,343410,343750,344050,344024,344004,344767,345447,346044,346571,346104,345708,345367,345083,344675,344327,344283,344263,343313,342486,341761,341127,340566,340077,340297,341648,342218,342720,343159,343545,343883,344187,344055,343940,343827,343737,343657,343588,344178,tcpprobe_cubic_132ms
678991,636352,599040,566392,537826,512830,490960,471824,455080,440430,427611,415247,405585,397132,389736,383265,377603,372649,368315,364523,361205,357754,354740,352262,350097,348201,346543,345091,343822,342711,341805,341014,340324,339719,339192,339298,339391,339552,339694,339819,339929,338717,337658,336728,335915,335102,334393,333772,333488,333240,333024,332836,332671,332528,332403,332293,332198,332115,332043,331914,331802,331702,332184,332609,332983,333310,333598,333850,334073,333701,333376,333093,332847,332553,332298,332076,331883,331713,331566,331438,331327,330898,330526,330343,330185,330074,329979,329897,329826,329586,329377,329193,329087,328995,328980,328833,328707,328596,328560,328530,tcpprobe_cubic_133ms
682855,639492,601549,568350,539301,513883,491643,472183,455156,440258,427347,415698,405508,396592,388793,381970,376000,370778,366211,362215,358952,356494,354345,352463,350817,349634,348603,347700,346911,346220,345617,345089,344628,344225,343873,343564,343295,343060,342855,342318,341849,340699,339694,338814,338044,337371,336782,336266,335816,335162,334647,334196,333863,333572,333319,333156,333016,332902,332805,332718,332884,333029,333156,333267,333365,333450,333524,333648,333758,333854,333938,334079,334205,334315,334413,334559,334695,334818,334931,335115,335277,334611,334034,333528,333141,332869,332632,332424,332304,332201,332491,332746,332970,333166,333339,333490,333622,333739,333841,333873,tcpprobe_cubic_134ms
697894,652590,612942,578251,547895,521334,498094,477759,459966,444524,431014,420052,410463,402074,394734,388313,382696,377782,373485,369599,366198,362867,359956,357408,355475,353784,352305,351010,349878,349214,348640,348139,347701,347318,346984,346693,346439,346215,346021,345851,345703,344483,343667,342951,342325,341776,341354,340688,340428,340202,340004,340020,340037,340053,340068,340081,340343,340248,340170,340098,340082,340067,340115,340407,340983,341618,342178,342670,343101,343477,343806,344723,345533,346247,346878,347440,347940,348380,348770,349111,350121,348137,346409,344648,344142,343717,343356,343042,342773,343180,343538,343795,344020,344217,344389,344220,344072,343941,343828,343730,tcpprobe_cubic_135ms
696275,655407,619650,588362,560985,536987,516033,497699,481657,467620,455339,440404,440404,427337,415905,405903,397327,389823,383258,377514,372489,368200,364447,361165,358981,357074,355406,353949,352498,351230,350121,349907,349722,349559,349418,349294,349186,347633,346276,345086,344045,343133,342336,341652,341059,340542,340093,339702,339366,339075,338853,338972,339079,339172,339506,339800,340058,339528,339065,338659,338305,338048,337826,337633,337778,337907,338022,338122,338211,338096,337999,337914,338278,338599,339083,339873,340656,341344,341947,342638,342540,342455,342455,342436,342837,343199,343528,343815,344073,344298,344495,344662,344810,344936,345169,345345,346010,346292,346541,346768,tcpprobe_cubic_136ms
692946,648712,610008,576142,546510,520582,497895,478044,461320,446691,432916,420863,410316,401088,393132,386172,380082,374637,369879,366203,362608,359466,356716,354312,352208,350369,348761,347355,346007,346007,344829,343799,343375,343007,342538,342131,341771,341458,341152,340893,340810,340740,340678,340625,340578,340540,340505,340706,341079,341407,342332,343147,344172,345072,345859,346549,347155,347687,348469,349154,349752,350281,350744,351149,351026,350918,351063,351646,352535,353319,354003,354607,355252,356597,357787,358830,359291,359701,360067,360391,359192,358146,357230,357064,356922,356803,356701,356615,356538,356472,356413,356361,356316,356277,356014,355784,355384,355035,354729,355935,tcpprobe_cubic_137ms
697345,653259,614684,580932,551400,525560,502950,483168,465859,451148,438279,426399,416004,407291,399675,393015,387187,382699,379294,375899,372928,369600,366699,364161,361940,359613,357580,355894,354737,353722,353172,353579,353943,353661,353415,352683,352043,351467,350965,350524,350140,349484,348914,348409,348123,347873,348615,349265,349834,350331,350766,351146,351480,351670,351838,351666,351516,351385,351270,350830,350446,349347,349013,348720,348466,348233,348726,349164,349548,349879,350170,350428,350655,350852,351030,351185,351368,351529,351732,351908,352063,350249,348663,347272,346084,345045,344137,343325,342616,342122,341691,341529,341394,341278,341177,341088,341012,340945,340887,340836,tcpprobe_cubic_138ms
701649,657636,619120,585420,555932,530132,507557,487805,470523,455402,442172,430733,420739,411995,404343,397647,391788,386661,383064,379918,377165,372930,369227,365972,363124,360633,358453,356545,354876,353416,352718,352108,351575,351108,350700,349453,348363,347898,347509,347171,346881,346233,345685,345209,345210,345215,345220,345225,345474,345697,345895,346073,346406,347623,348707,349658,350498,352362,353998,354850,355597,356251,356825,357326,357768,358154,358494,358792,359054,359284,359486,359664,359820,360127,360398,360751,361065,361337,361582,361791,361974,360978,360109,359333,358654,358560,358479,357991,357564,357188,356859,356571,356320,356100,355908,355495,355135,354815,355107,355363,tcpprobe_cubic_139ms
702283,657538,618374,584107,554121,527886,506235,487293,470719,456217,442681,430841,420482,411419,403489,396907,391150,386115,381709,377856,373922,370487,368116,366052,364250,362680,361320,360131,359090,358181,356235,355133,354168,353326,352898,352526,352201,351916,351666,351448,350822,350285,349817,349408,348779,348231,347742,347315,346936,346605,346308,346050,345810,345601,345417,345258,345117,345447,345757,346036,345771,345543,345720,345882,346022,346145,346256,346354,346132,345939,345770,345623,345497,345388,345292,345213,345145,345089,345041,344999,345208,345400,345559,345700,346510,347223,347857,348421,348551,348671,348775,348867,348948,349343,349690,349993,350259,350953,351568,352123,tcpprobe_cubic_140ms
715107,669089,628826,593597,562772,535800,512325,491784,473811,458089,444332,431948,431948,431948,431948,421053,411625,403378,396203,389858,384389,379857,375406,371513,368108,365528,363272,361299,359532,357987,356634,355452,354335,353358,352363,351501,351465,351435,351407,351383,351361,351343,352166,352886,353517,354069,354552,354974,355345,355668,355951,356198,356415,356603,356769,356913,357040,357151,357248,357220,357197,357169,357145,355713,354463,353371,352415,351626,350936,350469,350063,349747,349612,349496,348817,348287,347886,347599,347410,347311,347225,347161,347225,347345,347705,348215,348665,349058,349403,349704,350167,350573,350929,351348,351779,352158,352745,353262,353716,354115,tcpprobe_cubic_141ms
723141,676639,635950,600349,569198,541943,518095,497230,478975,463437,449846,437069,426575,417405,409382,402361,396218,390844,386141,381591,377609,373869,370600,367808,365628,364026,362628,361749,360982,360477,360037,359776,359553,359663,360022,360715,361323,361854,362697,363437,364086,362040,360253,358686,357631,356213,356891,357231,357529,357478,358069,358601,359075,359146,359218,359282,359344,359240,359150,359073,359006,358823,358664,358519,358394,357983,360966,363331,365404,366838,368095,369193,370156,370999,371739,372009,372247,372451,372631,372789,372928,371182,369660,368327,367620,367002,366463,367955,369265,370141,371736,371218,370765,370360,370007,369699,369430,369194,369360,368875,tcpprobe_cubic_142ms
737948,689612,647318,610310,577929,549596,524804,503112,484132,467645,452953,440098,429131,419537,411278,404239,398082,392715,388022,383976,379555,375807,372528,369792,367246,365138,363356,361861,360419,359284,358104,357131,356278,355723,355219,354906,354632,354451,354115,353949,353861,353789,353606,353447,353308,353187,352949,352741,352429,352157,351800,351489,351154,350861,350542,350264,350044,349853,349562,350482,351287,351992,352551,353041,353468,353843,353982,354104,354207,354299,354253,354212,354175,354142,354056,353980,353911,353851,353671,353514,352739,352062,351593,351244,351004,350796,350737,350687,350643,350604,350571,350541,350639,350725,350863,350984,351090,351184,351348,351497,tcpprobe_cubic_143ms
737509,689348,647207,610333,578069,549838,525136,503523,484780,469265,455689,443810,433417,424323,416366,409404,403315,397988,393157,388398,384237,380595,377408,374620,372181,370047,368180,366546,365118,364113,363237,362470,361986,361564,361195,360873,360646,360447,360402,359155,358073,357246,356579,356059,355737,355457,355213,355119,355100,355088,355078,355070,355063,355120,355302,355461,355719,355957,356166,356226,356284,356454,356609,356746,356867,356784,356838,356887,356931,357091,357293,357528,357740,357874,358113,358327,358519,358562,358711,358616,358535,358587,358636,358557,358488,358373,358274,358173,358086,357877,357695,357596,357510,357565,357613,357535,357467,357405,357351,358136,tcpprobe_cubic_144ms
729942,682945,641818,605833,574345,546794,522687,501594,483138,467043,453040,440789,430070,420691,412486,405414,399418,394173,390032,386359,382518,379159,376218,373646,371394,369424,367701,366193,364873,363774,362834,362015,361107,360431,359977,359581,358786,358271,357819,357425,356940,356519,356150,355884,355652,355449,355399,355357,355320,355415,355560,355749,355980,356244,356540,356865,357216,357583,357854,358092,358292,358471,358627,358820,359051,359317,359562,359778,359887,360048,360190,360363,360514,360647,360724,360796,360913,361080,361286,361532,360358,359334,358561,357949,357475,357062,356767,356575,356407,356323,356311,356301,356230,356294,356424,356596,356806,357052,357206,357405,tcpprobe_cubic_145ms
1729807,1558520,1408640,1277495,1162744,1062337,974482,897610,830348,771959,720869,677248,639401,607366,579337,554813,533355,514581,498153,481267,466496,454017,443100,432465,423160,414698,407471,400954,395253,391477,388177,385289,382762,380549,378614,380915,382938,384706,386257,382429,379081,376150,373586,371086,368900,366987,365374,363964,362792,361768,360874,360149,359518,358847,358263,360944,363352,365460,367306,369304,371055,372586,373927,375101,376129,377030,377819,378510,379116,379647,380114,377846,375864,374126,372606,371278,370117,369098,368208,367608,367090,366636,367498,368262,368935,369526,370045,370314,370551,370757,370939,371098,371238,371300,371355,371403,371446,371423,371405,371387,tcpprobe_cubic_146ms
830105,772049,721250,676801,637908,603878,574102,548050,525254,504679,486681,471801,458785,447397,437432,428714,421086,414412,408571,402323,396860,392075,388204,385082,382359,379974,377888,376062,374466,373069,371848,370779,369844,369272,368774,368339,367958,367625,367334,367321,367314,367306,367300,367295,368044,368386,368687,368257,368783,369240,369641,370622,371489,372253,372926,373516,374033,374486,374884,375233,376087,376944,377696,378360,378946,379457,379905,380050,380178,380288,380866,381374,381821,382213,382558,382860,383125,383359,383564,380674,378150,375939,374004,372557,371294,370763,370299,369893,369537,368473,367542,366725,366012,365387,364840,364496,364197,363733,363329,362972,tcpprobe_cubic_147ms
728346,682463,642317,607191,576456,549563,526033,505445,487433,471317,457399,445221,434756,425600,417587,410577,404443,399076,394430,390139,386388,382922,379889,377418,375514,373658,373115,372643,372231,371871,371558,371284,371044,370835,370653,374204,377316,379989,382328,379343,376977,375038,373531,372276,371186,370345,369611,368786,368191,367413,366850,366373,366078,365181,364535,364077,363752,363615,363595,363716,363939,364214,364463,364845,365180,365626,366019,366404,366743,367224,367653,366384,365423,364581,363844,363199,362635,362140,361708,361198,360754,360440,360166,359794,359471,359517,359567,359556,359546,359535,359527,359406,359302,359211,359139,359085,359040,358877,358734,358608,tcpprobe_cubic_148ms
740674,695150,655313,620456,589956,563269,539919,519488,501613,484459,469451,456324,445331,435716,427304,419945,414000,408800,404249,399006,394422,390409,387089,384180,381634,379614,377848,376307,374965,373798,372784,371901,371130,370298,369572,368935,368379,367893,367467,367483,367502,367517,367530,367790,368019,368030,368039,368047,368054,368061,368067,367371,367139,366936,367398,367800,368153,368455,368775,369302,369765,370165,370763,371281,371736,372199,372608,372630,372649,372668,372668,372684,373072,373684,374388,375005,375545,376207,377056,377357,377623,377854,380491,382804,384830,386603,388154,389264,391005,392543,393890,395075,396124,397044,397852,398563,399190,399742,400227,400651,tcpprobe_cubic_149ms
743890,697268,656473,620777,589585,562292,538609,517910,499905,482708,467662,455187,444233,434648,426064,418553,412079,406416,401353,396659,392555,389085,386241,383382,380884,378883,377197,375852,374863,374067,373557,373113,372848,372623,372562,372597,372629,372657,372683,371398,370277,369296,368682,368022,367445,366939,366499,367134,367831,368447,368988,371819,374539,376858,379141,381133,382897,384369,385660,386720,387668,388416,389114,389989,390756,391424,392011,392396,392733,392892,393033,393068,393292,393490,393665,393818,393953,394255,394520,390465,386919,383941,381466,379427,377720,376478,375396,374575,374575,373864,373486,373088,372742,372438,372173,371691,371275,370770,370329,369937,tcpprobe_cubic_150ms
751513,705067,664425,628865,597750,570525,546705,525864,507758,491916,478171,466146,455693,446547,438547,431664,425643,420375,414254,408906,404226,400133,396434,393200,390369,387894,385659,383706,382091,380806,379681,378759,377836,377029,376322,375704,375163,374813,375248,375634,375965,376256,376509,376731,376925,377095,377243,377373,377486,377585,377671,377746,377812,377869,377919,377962,378000,378033,377966,378559,378954,379302,379606,379873,380044,380194,380326,380441,380543,380633,380762,380877,380979,381069,381148,381219,381157,381103,379730,378531,377478,376558,375752,375683,375627,375581,375542,375512,375486,375463,375444,375428,375418,375510,375591,375725,375843,375946,376227,376473,tcpprobe_cubic_151ms
755477,708269,666962,630819,599758,572582,548859,528112,508178,490737,475509,461875,450141,440018,431162,423526,416908,411236,405590,400652,396395,392672,389568,386855,384282,382033,380065,378465,376922,375639,374526,373663,372740,372060,371405,371026,370574,370292,372383,375499,378227,380616,382640,386189,389296,392015,394204,396121,397798,399266,400495,401571,402512,403336,403860,405841,407456,408873,410111,411198,412083,412860,413532,414123,414530,415758,416833,417776,418474,419084,419615,420080,420293,421110,421817,422439,422870,423250,416573,410734,405296,400540,396444,393173,390827,388777,386983,385414,383024,381123,379458,378064,376904,375957,375128,374529,374027,373683,373679,373677,tcpprobe_cubic_152ms
749933,702613,661202,624968,593263,565523,541257,520134,502992,488112,475155,463817,454221,445825,438479,432108,426536,421552,416273,411657,407500,403863,400618,397780,395297,393125,390901,388957,387254,385766,384463,383325,382266,381341,381267,381209,381162,381124,379611,378290,377133,376121,375237,374463,373790,373204,372691,372244,371854,371514,371217,370958,370735,370542,370377,370233,370243,370255,370265,370275,370284,370294,370302,370310,370317,370325,370448,370559,370770,370956,370578,370250,369959,369748,369569,369423,369295,369290,369225,369170,369120,369076,369037,369003,368974,368948,368925,368915,368912,368920,368932,368953,368982,369018,369064,369113,369171,369228,369287,369351,tcpprobe_cubic_153ms
775154,725422,681898,643815,610492,581335,555822,533500,513967,496290,480823,467290,455449,445088,436022,428094,421157,415088,409778,406883,404353,402139,400203,399722,399304,398940,398622,398344,398103,397892,397710,398230,398691,399100,399468,399798,400092,400357,402020,398557,395530,393133,391037,389204,387601,387478,387379,387218,387079,386956,386848,386755,386673,386601,386538,386483,386435,386393,387435,388351,389153,389855,391105,391517,391878,393013,394020,394897,395680,396355,396948,397460,397909,398298,398984,399580,400102,399121,400303,396634,393426,390864,388630,386421,384491,382801,381324,380034,379014,378124,377959,377610,377311,377044,376811,378275,379561,380685,381670,382531,tcpprobe_cubic_154ms
763923,714979,672144,634663,601869,573174,548067,526100,506846,490001,475630,463056,452243,442852,434756,427672,421475,416184,410671,405981,401877,398465,395173,392488,390137,388146,386352,384965,383739,382668,381670,380990,380397,380000,379782,379593,379295,379161,378429,378001,377494,377162,376999,376921,376812,376720,376578,376455,376260,376217,376184,376158,376072,375997,375912,375963,375827,375708,375676,375836,375980,376165,376271,376364,376500,376624,376732,376883,376897,377171,377289,377693,378053,378750,379368,380083,380584,382238,381442,380997,380523,380371,380243,380132,379926,380289,380496,380678,380775,382721,384291,385665,386863,387913,388830,391426,393704,395699,397340,398778,tcpprobe_cubic_155ms
765373,716739,674181,636944,604360,575851,550905,529078,509980,493133,478511,465842,454885,445424,437349,430338,424329,419198,413626,408751,404494,400772,397512,394723,392154,390031,388048,386377,384836,383490,382456,381560,380890,380369,379789,379414,380310,381096,381783,382576,383337,384004,384588,385099,385425,385711,385900,386687,387379,387987,388394,388752,389066,389342,389538,389711,389741,389766,390006,390217,390203,390254,390292,390387,390232,390096,389913,389754,389611,389486,389241,389037,387030,385278,383744,382404,381240,380332,379374,378537,377893,377331,376838,376408,376030,375700,375410,375157,374935,374744,374584,374454,374353,374270,374173,374095,374035,373984,373942,373914,tcpprobe_cubic_156ms
771786,722753,679860,642323,609479,580742,555597,533597,514347,497504,482792,469505,457879,447706,438819,431146,424493,418671,413660,409447,405796,402755,399604,396847,394435,392444,390830,389466,388409,387381,386729,386098,385669,385298,384891,384538,384241,383984,384013,384041,383916,383811,383155,384366,385428,386356,387169,387762,388280,388606,388891,389077,389241,389248,389255,389260,390543,391426,392207,392896,393506,393922,394295,394634,394932,396532,397938,399169,400246,401006,401672,402755,403704,404219,404670,406418,407951,409291,410463,411488,412385,410224,408338,406944,405734,404676,403751,402942,402235,402293,402348,402399,402446,403186,403841,404913,405851,406673,407392,408022,tcpprobe_cubic_157ms
796081,745053,700392,661315,627122,597203,571025,548120,528079,511856,498363,486558,476229,467191,459284,452365,446312,441518,437324,431530,426464,421837,417790,414248,411772,411594,411443,411311,411196,411095,411007,410929,410862,410802,410750,410201,409722,409301,407334,405613,403597,402211,401636,400768,398335,397486,396749,397180,397560,397892,398370,398790,399157,399479,399761,400008,400225,400415,398220,396303,394625,392778,391731,390559,389218,388035,386996,388580,389965,391177,392050,392813,393479,394063,394573,395023,395416,395760,396061,394876,393844,392942,392152,391391,390726,390144,390911,391584,392950,394148,395197,396114,396918,397621,398236,398775,399244,399654,400013,400328,tcpprobe_cubic_158ms
776956,727502,684227,646362,613231,584241,558874,536680,517260,500214,485416,472470,461142,451475,443018,435618,429144,423540,418638,413756,409493,405769,402512,399661,397168,394986,393077,391790,390671,389691,388834,388085,387430,386858,386359,385861,385425,385044,384713,386321,387730,388960,390036,390852,391764,392562,393261,393987,394623,395371,396158,396847,397455,397987,398583,398477,399650,400679,401759,402704,403592,404369,405177,406008,406735,407567,408300,408942,409505,409997,410429,410807,411258,411712,412235,412696,413228,413697,414230,409862,406205,403127,400568,398449,396715,395334,394127,393194,392507,391711,391143,390707,390514,390396,390500,390602,390822,391016,390994,390966,tcpprobe_cubic_159ms
808717,756071,710005,669699,634431,603573,576573,553195,533379,515186,499268,485340,473152,462489,453158,444995,438549,432911,427339,422631,418827,416202,413909,411902,410147,408610,408277,407987,407734,407512,407318,407148,407000,405926,404986,404162,403442,402812,403020,404080,405012,405514,405955,405634,405355,405108,405579,405996,405996,406361,406682,406963,407212,407890,408498,409033,409503,409915,410901,411779,413079,414218,415215,416087,416850,418349,419669,420825,421841,422733,423518,424209,424818,425356,425830,426249,426617,426179,425797,421775,418258,415179,412485,410830,409385,408122,407017,406051,405207,404469,404464,404461,404460,403771,403169,402645,402187,401784,401436,401746,tcpprobe_cubic_160ms
808390,757298,712607,673492,639268,609322,583119,560192,540132,522580,507223,491865,478428,468006,458888,450910,443930,437823,432728,428391,424985,422007,419933,418119,416533,413809,411427,409341,407518,405922,404526,403305,402236,401302,400249,399329,398403,397604,396516,395565,394733,394006,393981,393960,393943,394562,395117,395611,396046,396428,397834,399091,400193,401161,401161,402659,403976,405131,406146,407036,407819,408506,409112,409644,410114,410514,410866,411173,411442,411677,411884,412055,412205,412337,412466,412579,412679,412892,414096,415216,416197,412479,409229,407277,405570,404078,402582,401277,400121,399112,398221,397443,396759,396163,396398,396607,395720,394944,394266,393679,tcpprobe_cubic_161ms
861853,803806,753011,710630,673551,641107,612720,587881,566965,548665,534523,522150,511326,501856,493570,486320,479977,474427,467501,461443,456141,451502,446191,441550,437486,433930,430816,428092,425710,423625,421801,420205,420430,422753,424789,426570,428128,423620,419677,416227,414875,413105,411555,410197,410741,411221,411641,412008,412329,412610,412857,411447,410509,409689,408972,408345,407796,407260,406791,406381,404354,402408,400707,399220,398093,397107,396245,395490,394829,394251,393745,393302,395276,397004,398515,399838,400995,402008,401765,401554,401370,401208,401628,401997,402320,402604,402854,403072,403263,403430,403576,403704,403816,401739,399922,398332,396941,395724,394660,393729,tcpprobe_cubic_162ms
